"Argensola_Alejandra" "Argensola_Isabela" "Artieda_Amantes" "Bermudez_Lastimosa" "Bermudez_Laureada" "Cervantes_CasaCelos" "Cervantes_Urdemalas" "JCueva_Principe" "JCueva_Saco" "Lasso_Constantinopla" "Lasso_Dido restaurada" "Virues_Marcela" "Virues_Semirámis"
"blancas" 0.0158002844051193 0.0267397553312387 0.0108026358431457 0.00848608282416836 0 0 0 0 0 0.0114797382619676 0 0 0.0139266067822575
"bravos" 0.00790014220255965 0 0 0.0424304141208418 0 0.00674854906195168 0 0 0 0 0 0.00908843042806507 0.0208899101733863
"calidad" 0 0 0 0 0.00693866222592284 0.0134970981239034 0.0253936008125952 0 0 0 0.0217108119843682 0.0181768608561301 0
"calles" 0.0316005688102386 0 0 0 0 0 0 0.00661988613795843 0.0274536719286205 0.0229594765239353 0.0217108119843682 0 0
"canalla" 0.00790014220255965 0.0133698776656194 0 0 0 0.0134970981239034 0.00634840020314881 0 0 0.0229594765239353 0 0.0272652912841952 0
"cansada" 0 0.00668493883280968 0 0.0254582484725051 0 0 0.00634840020314881 0.0198596584138753 0 0 0.0108554059921841 0 0.0139266067822575
"carga" 0 0 0.0108026358431457 0 0 0 0.0126968004062976 0 0 0.0459189530478705 0.0325662179765523 0.00908843042806507 0
"casas" 0.00790014220255965 0.0133698776656194 0.0108026358431457 0.00848608282416836 0.0138773244518457 0 0.00634840020314881 0 0.0274536719286205 0 0 0 0.00696330339112875
"cautivo" 0 0.00668493883280968 0 0.0254582484725051 0.00693866222592284 0.00674854906195168 0.00634840020314881 0 0.0137268359643102 0 0 0.0181768608561301 0.00696330339112875
"christiano" 0 0 0 0 0 0 0 0 0 0.126277120881644 0 0 0
"ciertas" 0 0.0133698776656194 0 0.00848608282416836 0.00693866222592284 0.0134970981239034 0.00634840020314881 0 0 0 0.0217108119843682 0.0181768608561301 0
"codicia" 0.0158002844051193 0.00668493883280968 0 0 0 0.00674854906195168 0.0190452006094464 0.0198596584138753 0 0 0 0 0.00696330339112875
"colcos" 0 0 0 0 0 0 0 0.0728187475175427 0 0 0 0 0
"condición" 0 0 0.0108026358431457 0 0 0.00674854906195168 0.0253936008125952 0 0.0137268359643102 0 0.0108554059921841 0.00908843042806507 0.0139266067822575
"confío" 0.00790014220255965 0.0133698776656194 0.0216052716862915 0 0 0 0 0 0 0 0.0217108119843682 0.0181768608561301 0.0139266067822575
"confusión" 0 0.00668493883280968 0 0 0.00693866222592284 0.0134970981239034 0.0126968004062976 0 0.0274536719286205 0.0114797382619676 0 0 0.0139266067822575
"considera" 0.0158002844051193 0.00668493883280968 0.0108026358431457 0.00848608282416836 0.00693866222592284 0.00674854906195168 0.00634840020314881 0.0132397722759169 0 0 0 0 0.00696330339112875
"costa" 0 0 0.0108026358431457 0.00848608282416836 0.00693866222592284 0 0.00634840020314881 0 0 0.0114797382619676 0.0542770299609205 0.00908843042806507 0
"cuidados" 0 0 0 0.00848608282416836 0.0138773244518457 0.0269941962478067 0.00634840020314881 0 0 0 0.0108554059921841 0 0.0139266067822575
"cuitado" 0.0237004266076789 0 0 0.0254582484725051 0 0 0 0 0 0 0 0.0272652912841952 0.0139266067822575
"cumplida" 0 0.0133698776656194 0 0 0.00693866222592284 0 0 0.0330994306897921 0 0.0114797382619676 0.0108554059921841 0 0.00696330339112875
"cuyas" 0 0.0267397553312387 0 0.0169721656483367 0.0138773244518457 0 0 0 0 0.0114797382619676 0.0217108119843682 0 0
"dad" 0 0 0 0 0.00693866222592284 0 0.00634840020314881 0 0.0411805078929307 0.0229594765239353 0.0434216239687364 0 0
"deben" 0 0.020054816498429 0.0108026358431457 0 0.0346933111296142 0.0134970981239034 0 0 0 0 0 0 0
"debida" 0.00790014220255965 0.00668493883280968 0 0.00848608282416836 0.0138773244518457 0 0.00634840020314881 0 0.0137268359643102 0.0114797382619676 0 0.0181768608561301 0.00696330339112875
"deje" 0.00790014220255965 0.0133698776656194 0.0108026358431457 0.0169721656483367 0.0138773244518457 0.00674854906195168 0 0 0 0 0 0 0.0139266067822575
"dejes" 0 0.0334246941640484 0 0.00848608282416836 0.0138773244518457 0.0134970981239034 0 0 0 0 0 0.00908843042806507 0
"deseas" 0 0.0401096329968581 0.0108026358431457 0 0.00693866222592284 0 0 0 0 0 0 0.00908843042806507 0.0139266067822575
"detiene" 0 0.020054816498429 0 0.00848608282416836 0.00693866222592284 0.0134970981239034 0.00634840020314881 0.0198596584138753 0 0 0 0 0
"dexando" 0 0 0 0 0 0 0 0.0529590891036674 0 0.0344392147859029 0 0 0
"digna" 0.00790014220255965 0.020054816498429 0 0.0169721656483367 0.00693866222592284 0.00674854906195168 0 0.00661988613795843 0.0137268359643102 0 0.0108554059921841 0 0
"discurso" 0 0 0.0216052716862915 0 0.00693866222592284 0.00674854906195168 0.00634840020314881 0.0132397722759169 0.0137268359643102 0.0114797382619676 0.0108554059921841 0.00908843042806507 0
"dizes" 0 0 0 0 0 0 0 0.0595789752416258 0 0.0229594765239353 0 0 0
"embajada" 0.0316005688102386 0 0 0 0.00693866222592284 0.0134970981239034 0.0126968004062976 0 0.0137268359643102 0 0.0108554059921841 0 0
"enciende" 0 0 0 0.0254582484725051 0 0.00674854906195168 0.00634840020314881 0.0264795445518337 0.0137268359643102 0 0 0 0.00696330339112875
"entrada" 0.0158002844051193 0 0 0 0.0208159866777685 0.00674854906195168 0.00634840020314881 0 0 0.0114797382619676 0.0217108119843682 0.00908843042806507 0
"escura" 0 0 0.0216052716862915 0 0.0277546489036914 0.0134970981239034 0.0126968004062976 0 0 0 0.0108554059921841 0 0
"estados" 0 0.0133698776656194 0 0.0169721656483367 0.00693866222592284 0 0.00634840020314881 0 0 0.0229594765239353 0 0 0.0208899101733863
"feo" 0.0158002844051193 0.0133698776656194 0 0.0169721656483367 0 0 0 0.0198596584138753 0 0 0.0108554059921841 0 0.00696330339112875
"fiereza" 0 0.00668493883280968 0 0.00848608282416836 0 0 0 0.00661988613795843 0.0411805078929307 0.0459189530478705 0 0 0.00696330339112875
"fiesta" 0.00790014220255965 0.00668493883280968 0 0 0.0346933111296142 0 0.0190452006094464 0 0 0 0.0108554059921841 0 0
"fortaleza" 0 0.0133698776656194 0 0 0.0208159866777685 0 0 0.00661988613795843 0 0 0 0.00908843042806507 0.027853213564515
"gozos" 0 0 0 0.0169721656483367 0.0485706355814599 0 0.00634840020314881 0 0 0 0 0 0.00696330339112875
"gracia" 0 0.00668493883280968 0 0 0.0138773244518457 0.00674854906195168 0.0126968004062976 0 0 0.0229594765239353 0.0108554059921841 0.0181768608561301 0
"hambre" 0.00790014220255965 0 0.0108026358431457 0 0 0 0.00634840020314881 0 0.0274536719286205 0 0.0651324359531046 0 0
"harás" 0.00790014220255965 0.00668493883280968 0 0.00848608282416836 0.0138773244518457 0.0134970981239034 0 0 0 0.0114797382619676 0 0.00908843042806507 0.0139266067822575
"haziendo" 0 0 0 0 0 0 0 0.0397193168277506 0 0.0573986913098381 0 0 0
"honesto" 0 0 0.0216052716862915 0 0 0 0.031742001015744 0.0132397722759169 0 0 0.0217108119843682 0 0
"hubo" 0.00790014220255965 0.0133698776656194 0.0216052716862915 0.0424304141208418 0 0 0.00634840020314881 0 0 0 0 0 0
"imagino" 0.0158002844051193 0 0.0108026358431457 0 0 0.00674854906195168 0.0253936008125952 0 0 0 0 0.00908843042806507 0.0139266067822575
"ingrata" 0.00790014220255965 0.00668493883280968 0.0216052716862915 0 0.00693866222592284 0.020245647185855 0.0126968004062976 0 0 0 0 0.00908843042806507 0
"juramento" 0.00790014220255965 0.0133698776656194 0 0 0 0.00674854906195168 0 0.0397193168277506 0.0137268359643102 0 0 0 0
"largo" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0 0 0 0.0126968004062976 0 0 0.0114797382619676 0.0217108119843682 0 0.0208899101733863
"letra" 0 0 0.0216052716862915 0 0.00693866222592284 0 0 0 0 0 0 0 0.05570642712903
"malos" 0 0.00668493883280968 0 0.0254582484725051 0.0277546489036914 0.00674854906195168 0.00634840020314881 0 0 0.0114797382619676 0 0 0
"mandó" 0 0.0267397553312387 0.0216052716862915 0 0.00693866222592284 0 0 0 0 0.0114797382619676 0.0217108119843682 0 0.00696330339112875
"manso" 0.00790014220255965 0.00668493883280968 0 0.00848608282416836 0.0208159866777685 0 0 0.0132397722759169 0 0.0114797382619676 0 0.00908843042806507 0.00696330339112875
"merope" 0 0 0 0 0 0 0 0.0728187475175427 0 0 0 0 0
"mesmo" 0 0 0 0 0 0 0 0.046339202965709 0.0411805078929307 0.0114797382619676 0 0 0
"milagro" 0 0 0.0108026358431457 0 0.0138773244518457 0.020245647185855 0.0126968004062976 0.00661988613795843 0 0 0 0.00908843042806507 0.00696330339112875
"mísera" 0 0.00668493883280968 0 0 0 0 0 0 0.0274536719286205 0.0459189530478705 0.0325662179765523 0.00908843042806507 0
"mitad" 0 0 0 0 0 0.0337427453097584 0.0126968004062976 0 0 0.0114797382619676 0.0108554059921841 0 0.0139266067822575
"mostrado" 0.0316005688102386 0.00668493883280968 0 0.00848608282416836 0.00693866222592284 0 0 0 0.0274536719286205 0 0 0 0.0139266067822575
"mudanza" 0.00790014220255965 0.0267397553312387 0.0108026358431457 0 0 0 0.0126968004062976 0 0 0 0 0 0.0208899101733863
"muralla" 0.0158002844051193 0.00668493883280968 0 0 0 0 0 0 0 0.0344392147859029 0.0434216239687364 0 0.00696330339112875
"murió" 0.0237004266076789 0.00668493883280968 0.0108026358431457 0.00848608282416836 0 0 0.0126968004062976 0 0 0 0.0108554059921841 0.00908843042806507 0.00696330339112875
"nilo" 0.0237004266076789 0 0.0108026358431457 0 0.0138773244518457 0 0 0.0132397722759169 0.0137268359643102 0.0114797382619676 0.0108554059921841 0 0
"ningún" 0.00790014220255965 0.00668493883280968 0 0.00848608282416836 0 0.0134970981239034 0.00634840020314881 0 0 0 0.0108554059921841 0 0.027853213564515
"nubes" 0 0.0133698776656194 0 0 0.0138773244518457 0.0134970981239034 0.0253936008125952 0 0 0 0 0 0.00696330339112875
"odiosa" 0 0.00668493883280968 0 0 0 0 0 0.0264795445518337 0.0274536719286205 0.0344392147859029 0.0108554059921841 0 0
"ofrezco" 0 0.00668493883280968 0 0 0 0 0.00634840020314881 0.0132397722759169 0 0 0 0.0454421521403254 0.0139266067822575
"orbe" 0 0 0 0 0.0208159866777685 0.0134970981239034 0 0 0 0.0459189530478705 0.0217108119843682 0 0
"osado" 0.0158002844051193 0.00668493883280968 0.0108026358431457 0.00848608282416836 0 0 0 0.00661988613795843 0 0.0114797382619676 0 0 0.027853213564515
"oyendo" 0 0.0133698776656194 0 0 0 0.00674854906195168 0.00634840020314881 0.00661988613795843 0.0549073438572409 0 0.0108554059921841 0 0.00696330339112875
"parto" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0 0.00693866222592284 0.00674854906195168 0.00634840020314881 0 0 0 0.0217108119843682 0.00908843042806507 0.0139266067822575
"pensar" 0.00790014220255965 0 0.0108026358431457 0.00848608282416836 0.00693866222592284 0 0.0253936008125952 0 0 0.0114797382619676 0.0108554059921841 0 0.00696330339112875
"plata" 0 0 0.0216052716862915 0.0254582484725051 0 0.00674854906195168 0.00634840020314881 0 0 0 0.0434216239687364 0 0
"presteza" 0 0 0 0.00848608282416836 0.00693866222592284 0 0 0.0132397722759169 0 0.0229594765239353 0 0.00908843042806507 0.027853213564515
"prisa" 0 0 0.0432105433725829 0 0 0.0337427453097584 0 0 0 0 0 0.00908843042806507 0.00696330339112875
"promete" 0 0.00668493883280968 0.0216052716862915 0.00848608282416836 0.00693866222592284 0 0 0.00661988613795843 0.0274536719286205 0.0114797382619676 0.0108554059921841 0.00908843042806507 0
"puedan" 0 0.020054816498429 0 0.0254582484725051 0 0.00674854906195168 0.0126968004062976 0 0 0 0.0217108119843682 0 0
"puestos" 0.0158002844051193 0.0133698776656194 0 0 0 0.00674854906195168 0.0126968004062976 0.00661988613795843 0.0137268359643102 0 0 0 0.0139266067822575
"quejas" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0 0.00693866222592284 0 0 0 0 0 0.0651324359531046 0.00908843042806507 0
"querría" 0 0.00668493883280968 0 0.0254582484725051 0.0138773244518457 0 0.0126968004062976 0 0 0 0.0108554059921841 0.0181768608561301 0
"rato" 0.0158002844051193 0 0 0 0.0138773244518457 0.0134970981239034 0.0126968004062976 0 0 0 0 0.0272652912841952 0
"reparo" 0 0.0133698776656194 0.0216052716862915 0 0.0138773244518457 0 0 0.00661988613795843 0 0.0114797382619676 0.0108554059921841 0 0.0139266067822575
"repr" 0 0 0 0 0 0 0.0698324022346369 0 0 0 0 0 0
"responde" 0.00790014220255965 0.00668493883280968 0.0432105433725829 0.00848608282416836 0 0 0.00634840020314881 0.0198596584138753 0 0 0 0 0
"resta" 0.00790014220255965 0 0 0 0 0 0 0.0330994306897921 0.0411805078929307 0 0.0108554059921841 0 0.00696330339112875
"sabrás" 0.0158002844051193 0.020054816498429 0 0.00848608282416836 0 0.00674854906195168 0 0 0 0.0114797382619676 0.0108554059921841 0 0.0139266067822575
"saca" 0 0.00668493883280968 0.0108026358431457 0 0.0138773244518457 0.00674854906195168 0.00634840020314881 0.00661988613795843 0 0.0229594765239353 0 0 0.0139266067822575
"salgo" 0.00790014220255965 0 0.0324079075294372 0.00848608282416836 0 0 0 0.00661988613795843 0 0.0114797382619676 0.0108554059921841 0.0272652912841952 0
"salió" 0.0158002844051193 0.0133698776656194 0.0108026358431457 0 0.0138773244518457 0 0 0 0.0137268359643102 0.0114797382619676 0.0108554059921841 0 0.00696330339112875
"sano" 0 0.00668493883280968 0 0.0169721656483367 0.0138773244518457 0.00674854906195168 0.00634840020314881 0 0 0.0114797382619676 0.0217108119843682 0 0.00696330339112875
"satisfaga" 0 0 0 0 0 0 0.0190452006094464 0.0132397722759169 0.0137268359643102 0.0459189530478705 0.0108554059921841 0 0
"sed" 0.00790014220255965 0 0.0108026358431457 0 0.0138773244518457 0 0.00634840020314881 0 0.0137268359643102 0 0.0217108119843682 0.0272652912841952 0
"servicios" 0.0316005688102386 0.0267397553312387 0 0 0 0 0.00634840020314881 0 0 0 0 0 0.0139266067822575
"sucedido" 0.00790014220255965 0 0 0 0 0.0134970981239034 0 0.0397193168277506 0.0137268359643102 0 0 0 0.00696330339112875
"supo" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0 0.0138773244518457 0 0.0126968004062976 0 0 0.0229594765239353 0 0.00908843042806507 0.00696330339112875
"tigre" 0.0395007110127982 0.0133698776656194 0.0108026358431457 0 0 0 0.00634840020314881 0 0 0 0 0 0.0139266067822575
"tiranos" 0.0237004266076789 0.0133698776656194 0 0 0 0.00674854906195168 0.00634840020314881 0 0 0 0 0.0181768608561301 0.0139266067822575
"tomo" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0.0169721656483367 0 0 0.00634840020314881 0.00661988613795843 0 0.0114797382619676 0 0.00908843042806507 0.0139266067822575
"traydor" 0 0 0 0 0 0 0 0.0728187475175427 0 0 0 0 0
"tronco" 0 0.0133698776656194 0 0.00848608282416836 0.0208159866777685 0.00674854906195168 0 0 0 0.0344392147859029 0.0108554059921841 0 0
"turba" 0.00790014220255965 0.00668493883280968 0 0.00848608282416836 0.00693866222592284 0 0.00634840020314881 0.00661988613795843 0.0137268359643102 0.0459189530478705 0 0 0
"vaso" 0.0237004266076789 0 0 0 0.00693866222592284 0 0.00634840020314881 0 0 0 0 0.0181768608561301 0.027853213564515
"verdugo" 0.0316005688102386 0.0133698776656194 0 0 0.0138773244518457 0 0.00634840020314881 0.00661988613795843 0 0 0 0 0.00696330339112875
"vergüenza" 0 0.0267397553312387 0.0216052716862915 0 0 0 0.0190452006094464 0 0 0 0 0 0.0139266067822575
"vete" 0 0.00668493883280968 0.0432105433725829 0.00848608282416836 0.0138773244518457 0.00674854906195168 0.00634840020314881 0.00661988613795843 0 0 0 0 0
"via" 0 0 0 0 0 0 0 0.0728187475175427 0 0 0 0 0
"vicios" 0 0.020054816498429 0 0.00848608282416836 0.0208159866777685 0 0 0 0 0.0114797382619676 0 0 0.0208899101733863
"vimos" 0.0237004266076789 0.0267397553312387 0 0 0 0 0 0 0 0 0 0.0181768608561301 0.0139266067822575
"vine" 0.00790014220255965 0 0.0216052716862915 0 0 0 0.00634840020314881 0.0132397722759169 0.0137268359643102 0 0.0108554059921841 0.0181768608561301 0.00696330339112875
"viste" 0.00790014220255965 0.0133698776656194 0 0.0254582484725051 0.00693866222592284 0.020245647185855 0 0 0 0 0 0 0.00696330339112875
"vivas" 0 0.0133698776656194 0.0108026358431457 0.0339443312966735 0.0138773244518457 0.00674854906195168 0 0 0 0 0 0 0.00696330339112875
"vosotras" 0.0158002844051193 0.00668493883280968 0 0.0169721656483367 0.00693866222592284 0.0134970981239034 0.00634840020314881 0.0132397722759169 0 0 0 0 0
"abrasa" 0.00790014220255965 0 0 0.00848608282416836 0.00693866222592284 0.020245647185855 0.0126968004062976 0 0 0.0114797382619676 0 0.00908843042806507 0
"acabe" 0 0 0 0.0169721656483367 0 0 0.00634840020314881 0.0330994306897921 0.0137268359643102 0 0 0.00908843042806507 0
"admiración" 0 0.020054816498429 0 0 0 0.020245647185855 0.0126968004062976 0 0 0.0114797382619676 0 0 0.00696330339112875
"afuera" 0 0 0 0 0.0277546489036914 0.0404912943717101 0 0 0 0 0 0 0
"aires" 0 0.0267397553312387 0 0.0169721656483367 0.00693866222592284 0.0134970981239034 0 0 0 0 0 0.00908843042806507 0
"alegría" 0 0 0 0 0.0346933111296142 0 0.0126968004062976 0 0 0 0.0108554059921841 0 0.0139266067822575
"ana" 0 0 0.0108026358431457 0 0 0 0 0 0 0 0.097698653929657 0 0
"ansia" 0 0 0 0 0 0 0 0.0397193168277506 0 0.0114797382619676 0.0108554059921841 0 0.0139266067822575
"aparte" 0 0.00668493883280968 0.0324079075294372 0 0 0 0 0 0.0274536719286205 0 0 0.0181768608561301 0.0139266067822575
"aprieto" 0 0 0 0.0169721656483367 0 0.00674854906195168 0.0253936008125952 0.00661988613795843 0.0137268359643102 0 0.0108554059921841 0 0
"árboles" 0 0.00668493883280968 0 0.0254582484725051 0.00693866222592284 0 0.00634840020314881 0 0 0.0114797382619676 0.0325662179765523 0 0
"ardiendo" 0 0 0 0.0254582484725051 0 0.00674854906195168 0 0.0198596584138753 0.0274536719286205 0 0 0 0.00696330339112875
"ardientes" 0.00790014220255965 0.0267397553312387 0 0 0.00693866222592284 0 0.00634840020314881 0 0 0.0114797382619676 0 0.00908843042806507 0.00696330339112875
"armado" 0.00790014220255965 0 0.0108026358431457 0.0254582484725051 0 0.0134970981239034 0 0 0.0137268359643102 0.0114797382619676 0.0108554059921841 0 0
"beber" 0.0158002844051193 0 0 0 0 0 0.00634840020314881 0 0 0 0 0.0636190129964555 0
"cansado" 0.0158002844051193 0 0.0108026358431457 0.00848608282416836 0.00693866222592284 0 0 0.0132397722759169 0 0.0114797382619676 0.0217108119843682 0 0
"carcel" 0 0 0 0 0 0 0 0.0661988613795843 0 0 0 0 0
"casto" 0 0 0.0324079075294372 0.00848608282416836 0 0.020245647185855 0 0 0.0137268359643102 0 0.0217108119843682 0 0
"caudal" 0.00790014220255965 0.00668493883280968 0 0 0 0 0.0253936008125952 0 0 0.0114797382619676 0.0217108119843682 0.00908843042806507 0
"cautela" 0 0.0334246941640484 0 0 0 0.00674854906195168 0 0.00661988613795843 0 0 0.0108554059921841 0.0181768608561301 0
"césar" 0 0.00668493883280968 0.0216052716862915 0 0 0 0 0 0.0823610157858614 0.0114797382619676 0 0 0
"ciegos" 0.00790014220255965 0.0133698776656194 0 0.0254582484725051 0.0138773244518457 0.00674854906195168 0 0 0 0 0 0 0.00696330339112875
"conoces" 0.0237004266076789 0.0133698776656194 0 0.00848608282416836 0 0.020245647185855 0 0 0 0 0 0 0.00696330339112875
"consejeros" 0.0158002844051193 0 0 0 0 0.0134970981239034 0 0 0 0 0 0 0.0417798203467725
"consigo" 0 0.00668493883280968 0 0.0169721656483367 0.00693866222592284 0 0.00634840020314881 0.0132397722759169 0 0 0 0.0181768608561301 0.00696330339112875
"contentos" 0 0.00668493883280968 0 0 0.0208159866777685 0.00674854906195168 0.0126968004062976 0 0.0137268359643102 0 0 0 0.0139266067822575
"crece" 0.0237004266076789 0 0 0.00848608282416836 0 0.00674854906195168 0.0126968004062976 0 0 0.0229594765239353 0.0108554059921841 0 0
"cruz" 0 0.0334246941640484 0 0 0 0 0 0 0 0.0573986913098381 0 0 0
"cuitas" 0 0 0 0.0169721656483367 0.0555092978073827 0 0 0 0 0 0 0 0
"darás" 0.0158002844051193 0.00668493883280968 0.0108026358431457 0.0169721656483367 0 0.020245647185855 0.00634840020314881 0 0 0 0 0 0
"daremos" 0.00790014220255965 0 0 0.00848608282416836 0 0.00674854906195168 0.0126968004062976 0.0132397722759169 0 0 0.0108554059921841 0.00908843042806507 0.00696330339112875
"desengaño" 0.0237004266076789 0.00668493883280968 0 0 0.0208159866777685 0 0 0 0 0 0.0108554059921841 0 0.0139266067822575
"diera" 0.0237004266076789 0 0 0 0.00693866222592284 0 0 0.0132397722759169 0 0.0229594765239353 0 0 0.0139266067822575
"dieron" 0.00790014220255965 0.00668493883280968 0 0.00848608282416836 0.00693866222592284 0.0134970981239034 0.0126968004062976 0.00661988613795843 0 0 0 0 0.00696330339112875
"digas" 0 0.0133698776656194 0.0108026358431457 0 0 0.00674854906195168 0 0.0198596584138753 0 0 0 0.00908843042806507 0.0139266067822575
"doce" 0 0 0.0108026358431457 0 0.00693866222592284 0.0404912943717101 0.0126968004062976 0 0 0 0 0 0
"donaire" 0 0 0 0 0 0.00674854906195168 0.0380904012188928 0 0 0.0114797382619676 0 0.00908843042806507 0.00696330339112875
"duerme" 0 0 0.0216052716862915 0.00848608282416836 0 0.0269941962478067 0 0.00661988613795843 0 0 0.0108554059921841 0.00908843042806507 0
"efeto" 0.00790014220255965 0 0.0108026358431457 0 0 0 0.0380904012188928 0.0132397722759169 0 0 0 0 0
"entrambos" 0.0158002844051193 0 0.0108026358431457 0.0169721656483367 0.00693866222592284 0 0 0.0132397722759169 0.0137268359643102 0.0114797382619676 0 0 0
"esclavo" 0 0 0 0 0.0277546489036914 0 0.00634840020314881 0 0 0 0 0.0454421521403254 0
"esconde" 0 0.00668493883280968 0.0108026358431457 0.00848608282416836 0.00693866222592284 0.0134970981239034 0.00634840020314881 0 0 0 0 0.00908843042806507 0.0139266067822575
"ése" 0 0 0 0 0 0.00674854906195168 0.00634840020314881 0 0.0274536719286205 0 0 0.0272652912841952 0.0208899101733863
"esfuerza" 0.0395007110127982 0 0.0108026358431457 0 0 0 0.00634840020314881 0 0 0 0.0108554059921841 0.00908843042806507 0.00696330339112875
"esperando" 0.0158002844051193 0.0133698776656194 0 0.00848608282416836 0.00693866222592284 0.00674854906195168 0.00634840020314881 0 0 0 0 0.0181768608561301 0
"esperanzas" 0 0.00668493883280968 0 0.0254582484725051 0.0208159866777685 0 0.0126968004062976 0 0 0 0 0 0.00696330339112875
"estrecha" 0 0 0.0108026358431457 0 0.00693866222592284 0.00674854906195168 0.0126968004062976 0.0198596584138753 0.0137268359643102 0 0 0.00908843042806507 0
"excelso" 0 0 0 0 0 0 0 0.0397193168277506 0.0274536719286205 0 0.0108554059921841 0.00908843042806507 0
"firmeza" 0.00790014220255965 0.020054816498429 0 0 0 0.00674854906195168 0 0 0.0274536719286205 0.0114797382619676 0.0217108119843682 0 0
"flecha" 0.00790014220255965 0.0267397553312387 0 0 0 0.00674854906195168 0.00634840020314881 0 0 0.0229594765239353 0.0108554059921841 0 0
"flor" 0 0.00668493883280968 0 0.0169721656483367 0.00693866222592284 0.00674854906195168 0.0253936008125952 0 0 0 0.0108554059921841 0 0
"forma" 0.00790014220255965 0.00668493883280968 0 0 0.00693866222592284 0.0134970981239034 0 0.00661988613795843 0 0.0114797382619676 0.0108554059921841 0.00908843042806507 0.00696330339112875
"fuegos" 0.00790014220255965 0.0133698776656194 0 0.00848608282416836 0.00693866222592284 0.00674854906195168 0.00634840020314881 0 0.0137268359643102 0 0 0 0.0139266067822575
"ganar" 0 0.00668493883280968 0 0 0 0 0.00634840020314881 0.00661988613795843 0 0.0114797382619676 0.0217108119843682 0.0363537217122603 0
"glorias" 0 0.0133698776656194 0 0 0.0208159866777685 0.00674854906195168 0.00634840020314881 0 0 0.0114797382619676 0 0 0.0139266067822575
"gozar" 0.00790014220255965 0.00668493883280968 0 0.00848608282416836 0.0138773244518457 0 0.0126968004062976 0.00661988613795843 0 0 0 0 0.0139266067822575
"habemos" 0 0 0 0 0 0.0134970981239034 0.0126968004062976 0 0.0411805078929307 0 0.0108554059921841 0.0181768608561301 0
"hemos" 0.00790014220255965 0 0 0 0.0138773244518457 0.00674854906195168 0.0126968004062976 0 0.0274536719286205 0 0.0217108119843682 0 0
"heridas" 0.0316005688102386 0.00668493883280968 0 0 0.00693866222592284 0 0.00634840020314881 0 0 0.0229594765239353 0 0 0.00696330339112875
"horas" 0.0158002844051193 0.00668493883280968 0.0216052716862915 0.00848608282416836 0 0.00674854906195168 0.0126968004062976 0.00661988613795843 0 0 0 0 0
"iglesia" 0 0 0.0216052716862915 0 0 0.0134970981239034 0.00634840020314881 0 0.0686341798215511 0 0 0 0
"intentos" 0 0.020054816498429 0 0 0 0.0134970981239034 0.00634840020314881 0 0.0137268359643102 0 0.0108554059921841 0 0.0139266067822575
"interés" 0.00790014220255965 0 0.0216052716862915 0 0 0.0134970981239034 0.031742001015744 0 0 0 0 0 0
"iré" 0 0 0 0.00848608282416836 0 0 0.00634840020314881 0 0.0137268359643102 0 0.0434216239687364 0.0272652912841952 0
"joven" 0.00790014220255965 0.0267397553312387 0 0.00848608282416836 0.00693866222592284 0 0.00634840020314881 0 0 0 0.0108554059921841 0 0.00696330339112875
"lazos" 0.0316005688102386 0.020054816498429 0 0 0 0 0.00634840020314881 0 0 0 0.0108554059921841 0 0.00696330339112875
"lidia" 0 0 0.0108026358431457 0 0.00693866222592284 0 0 0.0397193168277506 0 0.0114797382619676 0 0 0.00696330339112875
"liga" 0.00790014220255965 0.00668493883280968 0.0216052716862915 0.0169721656483367 0.00693866222592284 0.0134970981239034 0 0.00661988613795843 0 0 0 0 0
"llave" 0 0.0133698776656194 0.0216052716862915 0 0 0 0.00634840020314881 0.00661988613795843 0 0 0 0 0.027853213564515
"llevo" 0 0.0267397553312387 0.0216052716862915 0 0 0.0134970981239034 0.00634840020314881 0.00661988613795843 0 0 0 0 0
"maldades" 0 0.020054816498429 0 0.00848608282416836 0 0 0 0 0 0.0114797382619676 0 0 0.0348165169556438
"martín" 0 0 0 0 0 0 0.0634840020314881 0 0 0 0 0 0
"mata" 0.00790014220255965 0 0 0.0339443312966735 0 0 0.00634840020314881 0.00661988613795843 0 0.0114797382619676 0 0 0.0139266067822575
"matas" 0.00790014220255965 0 0 0.0424304141208418 0 0.00674854906195168 0.00634840020314881 0.00661988613795843 0 0 0 0 0.00696330339112875
"merlín" 0 0 0 0 0 0.0607369415575651 0.00634840020314881 0 0 0 0 0 0
"miro" 0 0.0133698776656194 0.0108026358431457 0.0254582484725051 0 0 0.00634840020314881 0 0 0 0.0108554059921841 0 0.0139266067822575
"misericordia" 0.00790014220255965 0.0133698776656194 0 0.0254582484725051 0.0138773244518457 0.00674854906195168 0.00634840020314881 0 0 0 0 0 0
"nace" 0.00790014220255965 0 0.0108026358431457 0.0169721656483367 0.00693866222592284 0.00674854906195168 0 0.0132397722759169 0 0 0 0.00908843042806507 0.00696330339112875
"necesidad" 0 0.0133698776656194 0 0.00848608282416836 0 0.00674854906195168 0.00634840020314881 0 0 0 0.0325662179765523 0.0181768608561301 0
